season,Team,conference,off_plays,off_drives,off_ppa,off_total_ppa,off_success_rate,off_explosiveness,off_power_success,off_stuff_rate,off_line_yds,off_line_yds_total,off_second_lvl_yds,off_second_lvl_yds_total,off_open_field_yds,off_open_field_yds_total,off_pts_per_opp,off_field_pos_avg_start,off_field_pos_avg_predicted_points,off_havoc_total,off_havoc_front_seven,off_havoc_db,off_standard_downs_rate,off_standard_downs_ppa,off_standard_downs_success_rate,off_standard_downs_explosiveness,off_passing_downs_rate,off_passing_downs_ppa,off_passing_downs_success_rate,off_passing_downs_explosiveness,off_rushing_plays_rate,off_rushing_plays_ppa,off_rushing_plays_total_ppa,off_rushing_plays_success_rate,off_rushing_plays_explosiveness,off_passing_plays_rate,off_passing_plays_ppa,off_passing_plays_total_ppa,off_passing_plays_success_rate,off_passing_plays_explosiveness,def_plays,def_drives,def_ppa,def_total_ppa,def_success_rate,def_explosiveness,def_power_success,def_stuff_rate,def_line_yds,def_line_yds_total,def_second_lvl_yds,def_second_lvl_yds_total,def_open_field_yds,def_open_field_yds_total,def_pts_per_opp,def_field_pos_avg_start,def_field_pos_avg_predicted_points,def_havoc_total,def_havoc_front_seven,def_havoc_db,def_standard_downs_rate,def_standard_downs_ppa,def_standard_downs_success_rate,def_standard_downs_explosiveness,def_passing_downs_rate,def_passing_downs_ppa,def_passing_downs_total_ppa,def_passing_downs_success_rate,def_passing_downs_explosiveness,def_rushing_plays_rate,def_rushing_plays_ppa,def_rushing_plays_total_ppa,def_rushing_plays_success_rate,def_rushing_plays_explosiveness,def_passing_plays_rate,def_passing_plays_ppa,def_passing_plays_success_rate,def_passing_plays_explosiveness,logo,color,alt_color,Conf,Div,Net.RP,X2021.Off.Adjust,X2021.Def.Adj,RP.Offense,RP.Defense,O.Pass,O.Recv,OL.Starts,OL.Played,O.Rush,D.Tackles,D.PD,D.INT,D.Sacks,D.TFL,TARP.O,TARP.D
2020,Navy,American Athletic,600,113,0.0925546848,55.53281088,0.3633333333,1.254152628,0.7192982456,0.1850220264,2.728634361,1239,0.795154185,361,0.9559471366,434,3.604651163,72.6,1.201,0.1533333333,0.1233333333,0.03,0.6583333333,0.01547631846,0.4253164557,0.9839307455,0.3416666667,0.241071537,0.243902439,2.162098154,0.7566666667,0.07141924854,32.42433884,0.3744493392,1.058272524,0.2416666667,0.1726090858,25.02831744,0.324137931,2.030187005,639,111,0.2363934014,151.0553835,0.4491392801,1.23152442,0.8301886792,0.175308642,3.028888889,1227,1.143209877,463,1.669135802,676,3.96969697,64.4,-1.822,0.1361502347,0.08920187793,0.04694835681,0.6995305164,0.1556884713,0.4988814318,0.9837003563,0.3004694836,0.4242845667,75.9865791,0.3333333333,2.095036392,0.6338028169,0.1903138877,77.07712451,0.4444444444,1.109817414,0.3646322379,0.3261226571,0.4549356223,1.468761266,http://a.espncdn.com/i/teamlogos/ncaa/500/2426.png,#131630,#b6a77c,AAC,W,0.5,-2.5,3,0.47,0.77,0.40,0.64,0.28,0.43,0.46,0.83,0.73,0.33,0.83,0.84,0.47,0.77
2020,NC State,ACC,828,154,0.1723322712,142.6911206,0.4335748792,1.245925856,0.7115384615,0.2114427861,2.613930348,1051,1.072139303,431,0.9378109453,377,3.873563218,70.3,1.381,0.172705314,0.1111111111,0.0615942029,0.6799516908,0.06300306002,0.4635879218,0.9700599747,0.3200483092,0.4046052746,0.3698113208,1.980629886,0.4855072464,0.0438298009,17.61957996,0.4278606965,0.8642641729,0.5132850242,0.2996241897,127.3402806,0.4376470588,1.617756368,903,150,0.1593128252,143.8594812,0.4108527132,1.262611377,0.5967741935,0.2466960352,2.724229075,1237,1.160792952,527,1.356828194,616,3.820512821,72.4,-1.215,0.1827242525,0.1162790698,0.06644518272,0.6633444075,0.0402744681,0.4557595993,0.9894791769,0.3366555925,0.3938653776,109.2574142,0.3223684211,2.023479649,0.5027685493,0.08071486435,36.64454841,0.4030837004,1.026323658,0.496124031,0.2438781567,0.4174107143,1.511519107,http://a.espncdn.com/i/teamlogos/ncaa/500/152.png,#EF1216,#231f20,ACC,A,7.5,2.5,5,0.62,0.90,0.34,0.58,0.88,0.86,1.00,0.92,0.88,1.00,0.77,0.88,0.62,0.90
2020,Nebraska,Big Ten,555,91,0.1911577081,106.092528,0.4756756757,1.03563685,0.8163265306,0.2083333333,3.002884615,937,1.323717949,413,1.477564103,461,3.3,75.3,1.068,0.1783783784,0.1279279279,0.05045045045,0.7207207207,0.167163689,0.56,0.8710552391,0.2792792793,0.2530777574,0.2580645161,1.957293868,0.5621621622,0.2277735089,71.06533479,0.5,0.9485974056,0.4378378378,0.144144828,35.0271932,0.4444444444,1.161360491,565,93,0.1920550309,108.5110925,0.4265486726,1.239713108,0.5869565217,0.2292993631,2.768471338,869,1.01910828,320,1.257961783,395,3.754716981,67.9,-1.613,0.1699115044,0.1168141593,0.05309734513,0.7026548673,0.1278370284,0.4584382872,1.03354225,0.2973451327,0.3438082868,68.86795712,0.3511904762,1.875697788,0.5557522124,0.1262520234,39.64313535,0.4108280255,1.047291966,0.4442477876,0.2743743311,0.4462151394,1.461341029,http://a.espncdn.com/i/teamlogos/ncaa/500/158.png,#F20017,#f5f1e7,B1G,W,7.5,2.5,5,0.64,0.89,0.67,0.55,0.65,0.79,0.54,0.95,0.80,0.80,1.00,0.94,0.64,0.89
2020,Nevada,Mountain West,604,107,0.2790585709,168.5513768,0.4370860927,1.359914259,0.5813953488,0.275862069,2.597844828,603,1.155172414,268,1.823275862,423,3.491525424,71.2,1.33,0.1490066225,0.1142384106,0.03476821192,0.7003311258,0.170106424,0.4728132388,1.169185281,0.2996688742,0.5336815438,0.3535911602,1.955942316,0.3841059603,0.1443146888,33.4810078,0.4181034483,1.143162608,0.6142384106,0.3696819595,137.152007,0.4474393531,1.507302587,626,106,0.1419415305,88.85539807,0.4121405751,1.1823264,0.6842105263,0.1909722222,2.878125,829,0.9548611111,275,1.229166667,354,3.549019608,72.4,-1.265,0.1325878594,0.09265175719,0.03993610224,0.6805111821,0.08810508661,0.4694835681,0.9953075694,0.3194888179,0.2566131559,60.36961942,0.29,1.82721892,0.4600638978,0.09890895364,28.48577865,0.40625,0.972754861,0.5399361022,0.1786083415,0.4171597633,1.356226188,http://a.espncdn.com/i/teamlogos/ncaa/500/2440.png,#153E5F,#8e9295,MW,W,12,7,5,0.91,0.90,1.00,1.00,0.67,0.73,1.00,0.94,0.84,0.83,1.00,0.92,0.91,0.90
2020,New Mexico,Mountain West,497,88,0.1128660189,56.09441141,0.4004024145,1.229113324,0.5757575758,0.1580882353,3.072058824,836,1.202205882,327,1.393382353,379,2.754716981,64.7,1.776,0.1589537223,0.1046277666,0.05432595573,0.6961770624,0.05935192164,0.4421965318,1.051028894,0.3038229376,0.2354877253,0.3046357616,1.821437627,0.5472837022,0.1748505776,47.55935711,0.4558823529,1.059852654,0.4527162978,0.03793357469,8.535054306,0.3333333333,1.508957633,448,88,0.3005826319,134.6610191,0.4598214286,1.297505263,0.6206896552,0.1981981982,3.277927928,728,1.103603604,245,1.846846847,410,3.391304348,64.8,-1.739,0.1495535714,0.1004464286,0.04910714286,0.71875,0.2001544073,0.5155279503,1.026504256,0.28125,0.5572325393,86.17305964,0.3174603175,2.422159446,0.4955357143,0.2184142318,48.48795947,0.472972973,1.031505966,0.5044642857,0.3812967241,0.4469026549,1.574039187,http://a.espncdn.com/i/teamlogos/ncaa/500/167.png,#000000,#231f20,MW,M,8,4.5,3.5,0.76,0.79,1.00,0.67,0.48,0.61,0.99,0.69,0.88,0.83,0.86,0.83,0.76,0.79
2020,North Carolina,ACC,847,151,0.3974283758,336.6218343,0.5135773318,1.387647921,0.75,0.1804347826,3.27673913,1507,1.543478261,710,2.365217391,1088,4.747252747,70.9,1.335,0.1511216057,0.1027154664,0.04840613932,0.7367178276,0.3245521178,0.5544871795,1.16843681,0.2632821724,0.6013511782,0.399103139,2.239861906,0.5430932704,0.3263165744,150.1056242,0.5195652174,1.171642132,0.4569067296,0.4819540311,186.51621,0.5064599483,1.651042736,824,150,0.2040134639,168.1070942,0.4199029126,1.291651672,0.7916666667,0.1662468514,3.1,1231,1.068010076,424,1.347607053,535,3.818181818,72.7,-1.172,0.1541262136,0.09466019417,0.05946601942,0.692961165,0.1221121857,0.4605954466,1.054717181,0.307038835,0.3888578505,97.48819075,0.3280632411,2.042419999,0.4817961165,0.1778813689,70.61890347,0.4609571788,0.9734293365,0.5182038835,0.2283095802,0.3817330211,1.648919693,http://a.espncdn.com/i/teamlogos/ncaa/500/153.png,#99bfe5,#13294b,ACC,C,7.5,5,2.5,0.78,0.76,1.00,0.48,1.00,1.00,0.26,0.77,0.75,0.88,0.77,0.66,0.79,0.76
2020,Northern Illinois,Mid-American,436,77,0.1114909904,48.61007183,0.4220183486,1.111512813,0.6896551724,0.2178217822,2.778217822,561,1.074257426,217,0.8118811881,164,3.694444444,72,1.249,0.1892201835,0.127293578,0.0619266055,0.6788990826,0.0723643703,0.4831081081,0.9717347295,0.3211009174,0.1942158445,0.2928571429,1.599031496,0.4633027523,0.07646704017,15.44634211,0.4257425743,0.9674077009,0.5344036697,0.1500111358,34.95259464,0.4163090129,1.26917691,376,74,0.2639756346,99.25483861,0.4707446809,1.278851919,0.7692307692,0.2057416268,2.690430622,562,1.167464115,244,1.684210526,352,3.5,67.1,-1.653,0.1675531915,0.09574468085,0.07180851064,0.7021276596,0.1203093376,0.5037878788,0.9932041611,0.2978723404,0.6026176204,71.98769162,0.3928571429,2.142287186,0.5558510638,0.1381501175,28.87337455,0.4449760766,1.057794504,0.4414893617,0.4336607929,0.5,1.561302751,http://a.espncdn.com/i/teamlogos/ncaa/500/2459.png,#F1122C,#cc0000,MAC,W,7.5,2.5,5,0.62,0.87,0.44,0.39,1.00,0.95,1.04,0.84,1.00,1.00,0.73,0.70,0.62,0.87
2020,North Texas,Conference USA,776,134,0.2907813406,225.6463203,0.4742268041,1.313938193,0.6666666667,0.1344339623,3.401886792,1442,1.160377358,492,1.566037736,664,4.030769231,71.7,1.285,0.1198453608,0.06443298969,0.05541237113,0.7074742268,0.1990418027,0.5118397086,1.07372402,0.2925257732,0.5126536151,0.3832599119,2.089802358,0.5463917526,0.2263905701,95.98960173,0.5,0.9932822693,0.4536082474,0.3683429505,129.6567186,0.4431818182,1.749701371,750,134,0.3368662861,252.6497145,0.4706666667,1.361885041,0.8113207547,0.1563981043,3.400236967,1435,1.331753555,562,2.457345972,1037,4.666666667,68.8,-1.458,0.1253333333,0.084,0.04133333333,0.7106666667,0.3158437247,0.5328330206,1.16756156,0.2893333333,0.3885023469,118.8265718,0.3179723502,2.161709222,0.5626666667,0.317116452,133.8231427,0.4834123223,1.188318057,0.4373333333,0.3622761335,0.4542682927,1.599520375,http://a.espncdn.com/i/teamlogos/ncaa/500/249.png,#00853D,#000000,CUS,W,6.5,3,3.5,0.68,0.79,0.60,0.51,1.00,0.89,0.73,0.77,0.79,0.57,1.00,0.88,0.68,0.79
2020,Northwestern,Big Ten,668,111,0.1411974172,94.31987466,0.3997005988,1.219118545,0.612244898,0.2213333333,2.5136,943,0.8986666667,337,0.984,369,3.927272727,69.7,1.449,0.1571856287,0.1092814371,0.04790419162,0.6961077844,0.0291184099,0.423655914,0.9715829866,0.3038922156,0.3979301185,0.3448275862,1.915754329,0.5613772455,0.006012296996,2.254611374,0.3573333333,0.9752034399,0.4386227545,0.3142159156,92.06526328,0.4539249147,1.464867597,624,113,0.03204518719,19.99619681,0.3862179487,1.156811176,0.6470588235,0.2246376812,3.038405797,839,1.307971014,361,1.260869565,348,2.055555556,71.5,-1.291,0.1955128205,0.1073717949,0.08814102564,0.6634615385,-0.03979957343,0.4420289855,0.9220002416,0.3365384615,0.173682001,-14.33592842,0.2761904762,1.89768016,0.4423076923,0.124391758,34.33212522,0.4456521739,0.9941913743,0.5576923077,-0.0411951966,0.3390804598,1.326321648,http://a.espncdn.com/i/teamlogos/ncaa/500/77.png,#372286,#d6cac1,B1G,W,-10,-7,-3,0.28,0.50,0.00,0.22,0.47,0.66,0.71,0.39,0.63,0.71,0.61,0.38,0.28,0.50
2020,Notre Dame,FBS Independents,856,135,0.2500512704,214.0438875,0.4556074766,1.207602247,0.8548387097,0.1680672269,3.11302521,1482,1.245798319,593,1.781512605,848,3.843373494,71,1.375,0.1296728972,0.09579439252,0.03387850467,0.691588785,0.1722934287,0.5033783784,1.010555858,0.308411215,0.4244173397,0.3484848485,1.845861204,0.5560747664,0.1807157771,86.02070988,0.4537815126,0.9596442619,0.4439252336,0.3369030989,128.0231776,0.4578947368,1.515412159,734,139,0.1135105291,83.31672835,0.3869209809,1.296109915,0.7105263158,0.2817337461,2.478947368,801,1.19504644,386,1.417956656,458,2.828125,74.9,-1.076,0.2173024523,0.1410081744,0.07629427793,0.6239782016,-0.007917723659,0.4344978166,1.02094863,0.3760217984,0.3150110354,69.60762747,0.3079710145,1.940311041,0.4400544959,0.06319501761,20.41199069,0.3746130031,1.109315026,0.5585831063,0.1697747011,0.3951219512,1.485006096,http://a.espncdn.com/i/teamlogos/ncaa/500/87.png,#00122b,#ae9142,IND,,-6,-3,-3,0.44,0.50,0.49,0.57,0.13,0.22,0.79,0.50,0.58,0.43,0.28,0.40,0.44,0.50
2020,Ohio,Mid-American,169,34,0.2277333619,38.48693817,0.426035503,1.349019136,0.6,0.1388888889,3.263888889,353,1.407407407,152,2.055555556,222,3.631578947,63.1,1.908,0.1035502959,0.08579881657,0.01775147929,0.6982248521,0.2086272786,0.4745762712,1.205757883,0.3017751479,0.271939594,0.3137254902,1.850433519,0.6390532544,0.2655408043,28.67840686,0.4444444444,1.230462021,0.3609467456,0.1607955952,9.808531306,0.393442623,1.586133364,211,37,0.1160623563,24.48915719,0.4312796209,1.066821135,0.6666666667,0.1304347826,3.226086957,371,0.9913043478,114,1.139130435,131,2.444444444,73.7,-1.116,0.1042654028,0.05687203791,0.04739336493,0.7061611374,0.09725606266,0.4765100671,0.9422802772,0.2938388626,0.1612581267,7.362153801,0.3225806452,1.508941182,0.5450236967,0.1489304642,17.12700339,0.452173913,0.8788494443,0.4549763033,0.0766891021,0.40625,1.317450057,http://a.espncdn.com/i/teamlogos/ncaa/500/195.png,#295A29,#e4bb85,MAC,E,4,4,0,0.72,0.64,1.00,0.43,0.60,0.74,1.00,0.66,0.60,1.00,0.50,0.62,0.82,0.74
2020,Ohio State,Big Ten,562,101,0.3502622002,196.8473565,0.5160142349,1.272392557,0.7567567568,0.1625,3.45125,1104,1.446875,463,2.521875,807,4.2,71.2,1.352,0.1565836299,0.1067615658,0.04982206406,0.7206405694,0.2938535796,0.5728395062,1.060494493,0.2793594306,0.495774884,0.3694267516,2.119984815,0.5693950178,0.3266505187,104.528166,0.496875,1.086587602,0.4288256228,0.3952940555,95.26586737,0.5394190871,1.53210069,536,102,0.2094436836,112.2618144,0.4440298507,1.222894105,0.7,0.2355769231,2.382692308,496,0.9711538462,202,1.235576923,257,3.729166667,76.1,-1.007,0.1865671642,0.1156716418,0.07089552239,0.6641791045,0.1970871462,0.5056179775,1.081527633,0.3358208955,0.2338821686,107.1924135,0.3222222222,1.661617637,0.3880597015,0.02437211973,5.069400904,0.3846153846,0.9094218329,0.6119402985,0.3268061387,0.4817073171,1.381614243,http://a.espncdn.com/i/teamlogos/ncaa/500/194.png,#DE3121,#666666,B1G,E,2.5,2,0.5,0.60,0.65,0.00,0.92,1.00,0.89,0.40,0.59,0.73,0.57,0.83,0.61,0.60,0.49
2020,Oklahoma,Big 12,772,146,0.3332632637,257.2792396,0.5090673575,1.234448856,0.7872340426,0.2117346939,2.98494898,1170,1.267857143,497,1.288265306,505,4.781609195,68.4,1.557,0.1761658031,0.1191709845,0.05699481865,0.7266839378,0.2597981422,0.5614973262,1.000115335,0.2733160622,0.5285899611,0.3696682464,2.180795769,0.5077720207,0.1739069636,68.17152971,0.4897959184,0.8955224247,0.4922279793,0.497651868,189.1077099,0.5289473684,1.558199477,738,150,0.09318749139,68.77236865,0.3753387534,1.233251805,0.6666666667,0.2533783784,2.411148649,714,1.033783784,306,1.418918919,420,3.166666667,72.6,-1.188,0.2073170732,0.1219512195,0.08536585366,0.6449864499,0.1041110588,0.4579831933,1.088792585,0.3550135501,0.07334162077,33.06245221,0.2251908397,1.767016383,0.4010840108,0.1206416096,35.70991643,0.3716216216,1.183342539,0.5989159892,0.07480192808,0.3778280543,1.266126173,http://a.espncdn.com/i/teamlogos/ncaa/500/201.png,#7b0000,#cccccc,B12,,6.5,5,1.5,0.77,0.69,0.87,0.86,0.64,0.72,0.29,0.73,0.66,0.44,0.78,0.75,0.77,0.69
2020,Oklahoma State,Big 12,836,153,0.1454028815,121.5568089,0.3935406699,1.298469448,0.7317073171,0.221987315,2.505285412,1185,0.9978858351,472,1.405919662,665,3.3125,67.4,1.582,0.1686602871,0.1160287081,0.05263157895,0.6674641148,0.08987082103,0.4390681004,1.08570609,0.3325358852,0.2568665137,0.3021582734,1.919029243,0.5657894737,0.07218612083,34.14403515,0.3572938689,1.099827443,0.4342105263,0.2408065394,87.41277379,0.4407713499,1.508285066,774,153,0.112185957,86.83193069,0.3746770026,1.261314688,0.641509434,0.2366412214,2.597964377,1021,1.050890585,413,1.651399491,649,3.087719298,74.3,-1.084,0.2028423773,0.1382428941,0.0645994832,0.6602067183,0.08651665296,0.4246575342,1.128231071,0.3397932817,0.1620605362,60.4162231,0.2775665399,1.656919412,0.507751938,0.06470590732,25.42942158,0.3994910941,1.033400615,0.4896640827,0.1594095596,0.345646438,1.546191427,http://a.espncdn.com/i/teamlogos/ncaa/500/197.png,#FF6500,#000000,B12,,8,3,5,0.66,0.86,1.00,0.29,0.67,0.58,0.98,0.81,1.00,1.00,0.62,0.74,0.66,0.86
2020,Ole Miss,SEC,714,116,0.2848515331,203.3839946,0.4789915966,1.246231849,0.649122807,0.1825,2.9725,1189,1.1625,465,1.19,476,4.138888889,72,1.243,0.1610644258,0.1134453782,0.04761904762,0.7240896359,0.1545679863,0.499032882,1.005494267,0.2759103641,0.6267631762,0.4263959391,1.985640139,0.5602240896,0.2138584759,85.54339036,0.4475,1.091635303,0.4397759104,0.3752885486,117.8406043,0.5191082803,1.416003517,697,108,0.3588186592,250.0966055,0.5107604017,1.240524739,0.7424242424,0.1588235294,3.289411765,1118,1.373529412,467,1.797058824,611,4.640625,74.6,-1.062,0.1477761836,0.08321377331,0.06456241033,0.7274031564,0.2992446947,0.550295858,1.073580334,0.2725968436,0.5177870804,123.18161,0.4052631579,1.845427194,0.487804878,0.3732793985,126.9149955,0.5441176471,1.064002322,0.512195122,0.3450465265,0.4789915966,1.431499284,http://a.espncdn.com/i/teamlogos/ncaa/500/145.png,#001148,#CE1126,SEC,W,6.5,4.5,2,0.76,0.71,1.00,0.48,0.74,0.76,0.97,0.73,0.80,0.83,0.34,0.54,0.76,0.81
2020,Oregon,Pac-12,415,78,0.3345082417,138.8209203,0.5060240964,1.262375303,0.724137931,0.1788990826,3.297247706,719,1.28440367,280,1.729357798,377,4.282608696,71.8,1.271,0.1831325301,0.1253012048,0.0578313253,0.7421686747,0.2813535357,0.5616883117,1.059141449,0.2578313253,0.4875143114,0.3457943925,2.212630889,0.5253012048,0.224007389,48.8336108,0.5091743119,0.97438643,0.4746987952,0.4567883731,89.98730951,0.5025380711,1.585271918,528,84,0.1876847771,99.0975623,0.4526515152,1.109878361,0.6557377049,0.2029520295,2.800738007,759,0.9298892989,252,1.136531365,308,3.62745098,66,-1.666,0.1382575758,0.07575757576,0.0625,0.7178030303,0.17793022,0.5118733509,0.9580056935,0.2821969697,0.2124967043,60.26510629,0.3020134228,1.764618304,0.5132575758,0.1432931956,38.83245601,0.4575645756,0.9516890627,0.4867424242,0.234494577,0.4474708171,1.280447691,http://a.espncdn.com/i/teamlogos/ncaa/500/2483.png,#044520,#fee123,P12,N,7.5,2.5,5,0.63,0.86,0.10,0.87,1.00,0.87,0.74,0.79,0.96,0.80,0.75,0.92,0.63,0.86
2020,Oregon State,Pac-12,489,80,0.244475201,119.5483733,0.472392638,1.112428774,0.7962962963,0.1821862348,3.315789474,819,1.372469636,339,1.574898785,389,4.255813953,67.6,1.548,0.1431492843,0.07770961145,0.0654396728,0.7116564417,0.2705731257,0.5574712644,1.00780913,0.2883435583,0.1800633018,0.2624113475,1.660975016,0.5051124744,0.313058917,77.3255525,0.5465587045,0.9978453915,0.4948875256,0.1744744661,42.2228208,0.3966942149,1.273561656,475,80,0.2760745956,131.1354329,0.4884210526,1.191625871,0.7173913043,0.1970260223,3.061710037,824,1.197026022,322,1.910780669,514,3.895833333,68.6,-1.528,0.1263157895,0.07157894737,0.05473684211,0.7515789474,0.2090059363,0.5266106443,1.000965574,0.2484210526,0.4789857089,65.60216882,0.3728813559,2.006265321,0.5663157895,0.2436180821,65.5332641,0.5018587361,1.008762268,0.4336842105,0.3184571302,0.4708737864,1.446126762,http://a.espncdn.com/i/teamlogos/ncaa/500/204.png,#c34500,#000000,P12,N,12,7,5,0.88,0.86,1.00,0.81,0.92,0.90,0.47,0.88,0.81,1.00,1.00,0.77,0.88,0.86
2020,Penn State,Big Ten,704,113,0.1968835689,138.6060325,0.4502840909,1.138990465,0.6666666667,0.1725067385,3.091913747,1147,1.04851752,389,0.9137466307,339,3.474576271,71.6,1.292,0.1448863636,0.09232954545,0.05255681818,0.7059659091,0.1249827092,0.4668008048,0.9658677911,0.2940340909,0.3695151015,0.4106280193,1.611513526,0.5269886364,0.1137501125,42.20129174,0.4420485175,0.8658087558,0.4730113636,0.289503726,96.40474077,0.4594594595,1.431812688,580,115,0.1154844603,66.98098699,0.3948275862,1.230968616,0.7173913043,0.2053872054,2.565993266,762,0.9461279461,281,1.178451178,350,3.538461538,68.7,-1.478,0.1724137931,0.1172413793,0.05517241379,0.6586206897,0.07767817997,0.4685863874,0.9924468359,0.3413793103,0.1884238497,53.05062593,0.2525252525,2.08487659,0.5120689655,0.0469035726,13.93036106,0.3973063973,0.997090959,0.4879310345,0.1874580422,0.3922261484,1.479595315,http://a.espncdn.com/i/teamlogos/ncaa/500/213.png,#00265D,#002e5c,B1G,E,7,4.5,2.5,0.74,0.76,0.82,0.85,0.42,0.63,0.83,0.75,0.82,0.75,0.50,0.76,0.74,0.76
2020,Pittsburgh,ACC,809,148,0.1255513844,101.57107,0.4079110012,1.150079834,0.6666666667,0.27100271,2.324119241,858,0.9972899729,368,0.9159891599,338,3.405063291,70.1,1.413,0.196538937,0.1260815822,0.07045735476,0.6563658838,0.0536950059,0.4595103578,0.9794163139,0.3436341162,0.2628022369,0.309352518,1.634287962,0.456118665,0.03427447564,12.64728151,0.4119241192,0.9055145524,0.542645241,0.2178284243,95.62667828,0.4031890661,1.404469057,759,149,0.106142678,80.56229259,0.3649538867,1.341381908,0.6875,0.2705882353,2.294411765,780,0.8794117647,299,0.8882352941,302,3.158730159,71.5,-1.279,0.2279314888,0.1581027668,0.069828722,0.628458498,-0.007466558685,0.4067085954,1.076448819,0.371541502,0.2983114932,72.27924653,0.2943262411,1.960623103,0.4479578393,0.02436190017,8.283046059,0.3617647059,0.9778929967,0.5520421607,0.1725041683,0.3675417661,1.631700973,http://a.espncdn.com/i/teamlogos/ncaa/500/221.png,#003263,#231f20,ACC,C,3,5,-2,0.79,0.54,1.00,0.77,0.47,0.62,0.95,0.58,0.49,0.64,0.48,0.55,0.79,0.64
2020,Purdue,Big Ten,411,70,0.1931893536,79.40082432,0.4452554745,1.142933657,0.5862068966,0.2608695652,2.634057971,364,1.072463768,148,0.9202898551,127,3.8,72.2,1.264,0.1605839416,0.09732360097,0.06326034063,0.6934306569,0.1433933575,0.5052631579,0.9688576657,0.3065693431,0.3058231543,0.3095238095,1.785675778,0.3357664234,-0.003943887223,-0.5442564368,0.4492753623,0.6858121375,0.6642335766,0.2928391237,79.94508076,0.4432234432,1.377161212,441,72,0.1855073409,81.80873734,0.4399092971,1.10104344,0.7419354839,0.2081632653,2.47877551,607,0.8448979592,207,0.5224489796,128,3.88372093,70.6,-1.391,0.1383219955,0.09523809524,0.04308390023,0.6893424036,0.09163887984,0.4835526316,0.8334696268,0.3106575964,0.3937994005,79.95362918,0.3430656934,1.937923239,0.5555555556,0.01439385953,3.526495584,0.412244898,0.7930476891,0.4421768707,0.4100186112,0.4717948718,1.469304328,http://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,#B89D29,#a4a9ad,B1G,W,8,6.5,1.5,0.85,0.69,1.00,0.96,0.46,0.60,1.00,0.65,0.67,0.67,1.00,0.71,0.85,0.69
2020,Rice,Conference USA,342,56,0.1406234467,48.09321877,0.418128655,1.14115853,0.8181818182,0.1725888325,2.831979695,558,0.6802030457,134,0.4010152284,79,3.35483871,67.9,1.548,0.1754385965,0.1286549708,0.04678362573,0.7222222222,0.1301126524,0.4777327935,0.9565347296,0.2777777778,0.1679515119,0.2631578947,2.012582868,0.5760233918,-0.04354289107,-8.577949541,0.385786802,0.6639421077,0.4239766082,0.3908356435,56.67116831,0.4620689655,1.682478651,296,58,0.08726488598,25.83040625,0.4121621622,1.094390342,0.55,0.1975308642,2.969753086,481,0.987654321,160,0.9444444444,153,2.375,72.8,-1.235,0.1486486486,0.08783783784,0.06081081081,0.6824324324,0.03298141212,0.4455445545,0.8999931016,0.3175675676,0.2039166064,17.58389346,0.3404255319,1.641132582,0.5472972973,0.05090439994,8.24651279,0.3950617284,0.9141916624,0.4527027027,0.1312230855,0.4328358209,1.293230265,http://a.espncdn.com/i/teamlogos/ncaa/500/242.png,#003D7D,#d1d5d8,CUS,W,5,1.5,3.5,0.57,0.79,0.24,0.48,0.91,0.93,1.02,0.80,0.83,0.67,0.71,0.77,0.77,0.79
2020,Rutgers,Big Ten,649,119,0.07355466517,47.7369777,0.3667180277,1.220742772,0.7647058824,0.199376947,2.595327103,833,0.9096573209,292,1.059190031,340,3.346153846,69.8,1.46,0.1910631741,0.1155624037,0.07550077042,0.6440677966,0.02515492279,0.4330143541,0.9954067723,0.3559322034,0.1611351514,0.2467532468,1.936283403,0.4946070878,0.03914347626,12.56505588,0.3613707165,1.086389941,0.5038520801,0.1126706705,36.84330924,0.370030581,1.373445736,672,116,0.21752342,146.1757382,0.4494047619,1.225484492,0.65,0.2169312169,2.698941799,1020,1.169312169,442,1.576719577,596,3.918032787,71.7,-1.341,0.1711309524,0.130952381,0.04017857143,0.7053571429,0.1250639236,0.4915611814,1.006111423,0.2946428571,0.4388658509,95.60295252,0.3484848485,1.966266013,0.5625,0.1337904384,50.57278573,0.4470899471,1.014669434,0.4375,0.3251801106,0.4523809524,1.493362272,http://a.espncdn.com/i/teamlogos/ncaa/500/164.png,#d21034,#ffffff,B1G,E,6,4,2,0.71,0.71,0.30,0.93,0.93,0.87,0.72,0.67,0.79,0.88,0.86,0.53,0.71,0.90
