,season,team,conference,off_plays,off_drives,off_total_ppa,successful_plays,off_success_rate,off_line_yds_total,off_second_lvl_yds_total,off_open_field_yds_total,off_havoc_plays,off_havoc_total,off_standard_downs,off_standard_downs_rate,off_standard_down_ppa_total,off_standard_down_success,off_standard_downs_success_rate,off_standard_downs_explosiveness,off_passing_downs,off_passing_downs_rate,off_passing_down_ppa,off_passing_down_successes,off_passing_downs_success_rate,off_passing_downs_explosiveness,off_rushing_plays,off_rushing_plays_rate,off_rushing_plays_total_ppa,successful_rushes,off_rushing_plays_success_rate,off_rushing_plays_explosiveness,off_passing_plays,off_passing_plays_rate,off_passing_plays_total_ppa,successful_passes,off_passing_plays_success_rate,off_passing_plays_explosiveness,def_plays,def_drives,def_total_ppa,def_successful_def_downs,def_success_rate,def_explosiveness,def_line_yds_total,def_second_lvl_yds_total,def_open_field_yds_total,def_havoc_plays,def_havoc_total,def_standard_downs,def_standard_downs_rate,def_standard_down_ppa_total,def_standard_down_successful_plays,def_standard_downs_success_rate,def_standard_downs_explosiveness,def_passing_downs,def_passing_downs_rate,def_passing_downs_total_ppa,def_passing_down_successes,def_passing_downs_success_rate,def_passing_downs_explosiveness,Def_rushing_plays,def_rushing_plays_rate,def_rushing_plays_total_ppa,def_successful_rushes,def_rushing_plays_success_rate,def_rushing_plays_explosiveness,def_passing_plays,def_passing_plays_rate,def_passing_plays_ppa,def_passing_successes,def_passing_plays_success_rate,def_passing_plays_explosiveness
38,2020,Hawai'i,Mountain West,4598,824,816.3358351,1917,0.4169204002,6518,2641,3535,760.5,0.1653979991,3131,0.6809482384,350.1534793,1476,0.4714148834,10.41995933,1467,0.3190517616,466.1823559,441,0.3006134969,19.22729818,2309,0.5021748586,330.464068,980,0.4244261585,10.70517003,2287,0.4973901696,489.5984353,935,0.4088325317,14.42573477,4647,822,829.2688606,1979,0.4258661502,12.20022469,6709,2587,3315,741,0.1594577147,3179,0.6840972671,339.963572,1506,0.4737338786,10.04367796,1468,0.3159027329,451.7185875,473,0.3222070845,18.98825458,2346,0.5048418334,379.631911,1025,0.436913896,10.51282415,2300,0.494942974,130.2205533,953,0.4143478261,14.13178886
39,2020,Houston,American Athletic,6368,1156,1009.709034,2672,0.4195979899,9637,3566,4149,1143,0.179491206,4317,0.6779208543,432.9950432,2029,0.4700023164,9.907215649,2051,0.3220791457,576.7139907,643,0.313505607,18.64235336,3332,0.523241206,383.9260596,1393,0.4180672269,9.688660713,3030,0.4758165829,637.3990453,1273,0.4201320132,14.88809546,6404,1148,1259.063249,2745,0.428638351,12.22964629,10090,3736,4367,1058,0.1652092442,4388,0.685196752,553.8272969,2096,0.4776663628,9.950457796,2016,0.314803248,821.3880004,649,0.3219246032,19.66588143,3464,0.54091193,441.3718169,1466,0.4232101617,10.07358043,2938,0.4587757651,487.7254203,1277,0.4346494214,14.90070752
40,2020,Illinois,Big Ten,6742,1178,1129.986289,2882,0.4274695936,10258,3824,4532,1087.5,0.1613022842,4697,0.6966775438,537.4286029,2234,0.4756227379,12.01459368,2045,0.3033224562,592.5576858,648,0.3168704156,22.62180205,3502,0.5194304361,455.3829248,1497,0.4274700171,11.90068414,3237,0.4801245921,680.0685598,1382,0.4269385233,16.99178271,6487,1174,1042.447829,2735,0.4216124557,14.27874643,9310,3534,4510,1107,0.1706489903,4429,0.6827501156,439.0302581,2079,0.4694061865,11.86551542,2058,0.3172498844,682.6704353,656,0.3187560739,22.09888013,3345,0.515646678,369.6884193,1426,0.4263079223,11.54302255,3139,0.4838908586,352.7100203,1306,0.4160560688,17.2403815
41,2020,Indiana,Big Ten,5921,1077,1064.878991,2544,0.4296571525,8550,3281,4299,979,0.1653436919,4058,0.6853572032,498.2761405,1941,0.4783144406,11.34448105,1863,0.3146427968,566.6028502,603,0.3236714976,20.35945313,2951,0.4983955413,388.1319373,1257,0.4259573026,11.03018896,2966,0.5009288971,690.0498586,1283,0.4325691167,15.7923131,6122,1082,949.8292924,2556,0.4175106174,12.99477098,8695,3141,3714,1007,0.1644887292,4174,0.6818033322,387.0844235,1934,0.4633445137,10.77510495,1948,0.3181966678,634.4637639,622,0.319301848,19.96763392,3151,0.5147010781,326.6069408,1322,0.4195493494,10.57814871,2968,0.484808886,319.5381283,1231,0.4147574124,15.70538836
42,2020,Iowa,Big Ten,6102,1070,1137.433324,2670,0.4375614553,9334,3549,4119,950,0.1556866601,4260,0.6981317601,528.4824035,2063,0.4842723005,11.91266577,1842,0.3018682399,608.9509205,607,0.3295331162,22.87282996,3236,0.5303179285,407.8083468,1423,0.4397404203,11.43804805,2865,0.4695181908,731.6863701,1246,0.434904014,17.80191765,5860,1059,959.4008264,2467,0.4209897611,14.73633756,8600,3301,4004,994.5,0.1697098976,3976,0.6784982935,439.0126981,1888,0.4748490946,12.26946467,1884,0.3215017065,608.2645121,579,0.3073248408,22.52943544,3007,0.5131399317,354.8690947,1268,0.4216827403,11.97728836,2851,0.4865187713,392.1664798,1197,0.4198526833,17.56463803
43,2020,Iowa State,Big 12,7290,1374,1172.650636,2996,0.4109739369,9962,3990,5380,1329.5,0.1823731139,4891,0.6709190672,472.3662105,2267,0.4635043958,11.13233755,2399,0.3290809328,700.2844251,729,0.3038766153,20.89401628,3641,0.4994513032,457.9529205,1506,0.4136226311,11.77215029,3644,0.4998628258,723.9542327,1485,0.4075192097,15.45933604,7261,1375,1125.914895,2974,0.4095854565,13.21265794,10098,3870,5352,1297.5,0.1786943947,4929,0.6788321168,542.0236247,2286,0.4637857578,11.16112629,2332,0.3211678832,688.5493244,688,0.295025729,20.08609257,3673,0.5058531883,453.245436,1506,0.410019058,11.44648796,3582,0.4933204793,321.3637582,1462,0.4081518705,15.29313219
44,2020,Kansas,Big 12,8060,1491,1621.237934,3495,0.4336228288,11683,4605,6475,1393,0.1728287841,5567,0.6906947891,742.689054,2667,0.4790731094,11.3966216,2493,0.3093052109,878.5488801,828,0.3321299639,21.03676288,4158,0.5158808933,599.4769145,1794,0.4314574315,11.55083166,3898,0.4836228288,1029.211608,1697,0.4353514623,16.15346218,7894,1494,1180.499992,3202,0.405624525,13.54190325,10818,4198,5474,1452,0.1839371675,5306,0.6721560679,476.6129722,2430,0.457972107,11.30519474,2588,0.3278439321,728.4463557,772,0.2982998454,20.50786084,3925,0.4972130732,463.2199361,1598,0.407133758,11.5871368,3963,0.5020268558,324.1295761,1598,0.4032298764,15.69414648
45,2020,Kansas State,Big 12,7572,1393,1433.415205,3232,0.4268357105,10190,4030,5479,1310,0.1730058109,5171,0.6829107237,624.1672703,2463,0.4763101915,11.14536385,2401,0.3170892763,809.2479348,769,0.3202832153,20.94675851,3684,0.4865293185,490.3448743,1555,0.4220955483,11.5861508,3882,0.5126782884,954.4084864,1671,0.4304482226,15.41255503,7334,1379,1102.190889,2991,0.4078265612,13.38436786,10093,3873,4989,1294,0.1764385056,4965,0.6769839106,487.9643213,2297,0.4626384693,11.19695086,2369,0.3230160894,723.2552836,694,0.2929506121,20.54715896,3690,0.5031360785,388.1921234,1507,0.408401084,11.16240243,3639,0.4961821653,385.4984107,1479,0.406430338,15.84166501
46,2020,Kent State,Mid-American,4214,785,872.091367,1871,0.4439962031,7105,2791,3788,651,0.1544850498,2928,0.6948267679,486.4111728,1472,0.5027322404,11.73159659,1286,0.3051732321,385.6801943,399,0.3102643857,21.596055,2302,0.5462743237,448.1477437,1054,0.4578627281,12.00305653,1910,0.4532510679,427.7938811,815,0.4267015707,16.30854252,4361,778,836.153324,1862,0.4269662921,13.69378195,7037,2589,2829,720.5,0.1652144004,3003,0.6886035313,321.361467,1403,0.4671994672,11.27057442,1358,0.3113964687,491.7471969,459,0.3379970545,20.79525853,2314,0.5306122449,356.7670216,999,0.4317199654,10.905918,2043,0.4684705343,143.0678938,859,0.4204601077,17.00095637
47,2020,Kentucky,SEC,6995,1219,1195.112069,3044,0.4351679771,9047,3327,3548,1231,0.1759828449,4826,0.6899213724,449.1783772,2319,0.4805221716,9.595232062,2169,0.3100786276,745.9336914,725,0.3342554172,18.32533397,3124,0.4466047177,382.7573201,1368,0.437900128,9.247879552,3869,0.5531093638,816.4643125,1674,0.4326699406,13.88935446,6894,1204,1647.838511,3204,0.4647519582,11.9156855,10835,4116,4398,1080,0.1566579634,4849,0.7033652451,860.9297564,2499,0.5153639926,9.923105155,2045,0.2966347549,1037.043665,705,0.3447432763,18.96484395,3535,0.5127647229,617.1920829,1685,0.4766619519,9.288700865,3356,0.486800116,580.7732808,1516,0.4517282479,15.03378736
48,2020,Liberty,FBS Independents,6516,1172,1104.334914,2771,0.4252608963,10376,3664,4326,1028.5,0.1578422345,4472,0.68631062,407.5949755,2100,0.469588551,9.482559248,2044,0.31368938,696.7399382,671,0.3282778865,18.62775389,3517,0.5397483118,455.8429503,1516,0.4310491897,9.712946435,2996,0.459791283,654.2539928,1252,0.4178905207,14.45439889,6769,1167,1475.549577,3023,0.4465947703,12.33662962,11495,4277,5664,1039,0.1534938691,4727,0.6983306249,780.7283363,2355,0.4982018193,10.39873599,2042,0.3016693751,729.6243755,668,0.3271302644,19.0023193,3712,0.5483823312,753.512036,1690,0.4552801724,10.65317534,3053,0.4510267395,173.5241756,1329,0.4353095316,14.66944476
49,2020,Louisiana,Sun Belt,7838,1404,1550.638354,3393,0.4328910436,12244,4669,6060,1303,0.1662413881,5384,0.686909926,722.0948023,2590,0.4810549777,11.49098606,2454,0.313090074,828.5435521,803,0.3272208639,20.70883789,4094,0.5223271243,650.2665348,1795,0.4384465071,11.21270621,3742,0.4774177086,904.1291507,1596,0.4265098878,16.30851196,7947,1410,1448.248557,3443,0.4332452498,13.30166668,11837,4396,5275,1304.5,0.1641499937,5459,0.686925884,643.28823,2619,0.4797581975,11.17291212,2488,0.313074116,959.115373,824,0.3311897106,20.02754843,4122,0.5186862967,506.7009605,1766,0.4284327996,10.87489531,3818,0.4804328677,369.1321326,1670,0.437401781,16.12284807
50,2020,Louisiana Monroe,Sun Belt,8498,1477,1829.708937,3803,0.4475170628,13432,5085,6116,1345.5,0.1583313721,5920,0.6966345022,856.8638845,2910,0.4915540541,11.16306181,2578,0.3033654978,972.845053,893,0.3463925524,20.64990098,4461,0.5249470464,726.6772871,2022,0.4532616005,10.66060672,4032,0.4744645799,1113.210066,1776,0.4404761905,16.32539287,8447,1491,1518.875901,3726,0.4411033503,13.11987823,13004,4782,5326,1379.5,0.1633124186,5889,0.6971705931,670.4467956,2868,0.4870096791,11.01039579,2558,0.3028294069,916.9121918,858,0.3354182955,20.09148559,4338,0.5135551083,609.379761,1922,0.4430613186,10.83248236,4105,0.4859713508,525.8436729,1800,0.4384896468,15.57921092
51,2020,Louisiana Tech,Conference USA,6422,1144,1195.694118,2744,0.4272812208,9402,3397,4153,1040.5,0.1620211772,4404,0.6857676736,476.8532991,2067,0.469346049,10.06715364,2018,0.3142323264,718.8408188,677,0.3354806739,20.26800504,3191,0.4968857054,396.1425835,1370,0.4293324976,9.695732159,3229,0.5028028652,803.4365648,1372,0.4248993496,15.70631974,6355,1131,1223.421577,2719,0.427852085,12.37593012,9872,3688,4833,1047,0.1647521637,4333,0.6818253344,517.9454832,2055,0.4742672513,10.23514958,2022,0.3181746656,737.56267,664,0.3283877349,19.11453916,3328,0.52368214,491.8601323,1443,0.43359375,10.14356502,3024,0.4758457907,443.0357262,1273,0.4209656085,14.9834459
52,2020,Louisville,ACC,8087,1443,1591.374948,3528,0.4362557191,11609,4424,5170,1369,0.1692840361,5553,0.6866575986,640.6132433,2693,0.484963083,10.76164597,2534,0.3133424014,950.7617052,835,0.3295185478,21.74915214,3982,0.4923952022,599.8067911,1794,0.4505273732,10.58635486,4101,0.5071101768,999.600015,1730,0.4218483297,16.11456931,8128,1439,1729.896845,3631,0.4467273622,13.65353097,12185,5005,6152,1394,0.1715059055,5617,0.6910679134,753.1766561,2775,0.4940359623,11.17663491,2511,0.3089320866,1071.221568,856,0.3409000398,21.61592473,4211,0.5180856299,668.5746265,1880,0.4464497744,11.17742982,3912,0.4812992126,723.708608,1746,0.4463190184,16.35760071
53,2020,LSU,SEC,7605,1321,1750.003145,3555,0.4674556213,11290,4278,4668,1161.5,0.1527284681,5401,0.710190664,906.702961,2795,0.5174967599,10.61402249,2204,0.289809336,843.3001839,760,0.3448275862,20.49798769,3672,0.4828402367,640.5991938,1734,0.4722222222,10.37856294,3930,0.516765286,1115.731368,1818,0.4625954198,14.9813877,7839,1315,1544.157988,3557,0.4537568567,12.95143071,11902,4359,4216,1232,0.1571629034,5493,0.7007271336,554.1531208,2706,0.4926269798,10.23589662,2346,0.2992728664,937.8852816,851,0.362745098,21.26998157,3903,0.4978951397,614.461329,1815,0.4650269024,10.10001351,3932,0.5015945911,581.1973055,1738,0.4420142421,16.04506116
54,2020,Marshall,Conference USA,6007,1080,938.4352423,2511,0.418012319,9972,3627,4774,1016,0.169136008,4079,0.6790411187,378.962129,1914,0.4692326551,9.943168349,1928,0.3209588813,559.4731133,597,0.3096473029,19.1018709,3370,0.5610121525,440.1728977,1448,0.4296735905,10.13543353,2635,0.4386549026,501.8655893,1061,0.4026565465,15.21886824,6088,1078,1132.512601,2582,0.4241130092,12.35117562,10282,3889,5624,1001.5,0.1645039422,4174,0.6856110381,514.4415292,1976,0.473406804,10.16217003,1914,0.3143889619,507.3311411,606,0.3166144201,19.51298165,3371,0.5537122208,631.2684106,1455,0.4316226639,10.90931182,2714,0.4457950066,162.9978469,1124,0.4141488578,14.32896678
55,2020,Maryland,Big Ten,5940,1055,1071.917548,2534,0.4265993266,8807,3301,4081,961,0.1617845118,4028,0.6781144781,448.9122521,1902,0.4721946375,11.08899658,1912,0.3218855219,623.0052963,632,0.3305439331,20.54535078,3063,0.5156565657,384.5617832,1298,0.4237675482,10.88179092,2874,0.4838383838,698.5971776,1233,0.4290187891,16.20406809,5751,1047,1016.677637,2478,0.4308815858,13.168982,8459,3162,4142,937,0.1629281864,3962,0.6889236654,474.5651514,1904,0.480565371,11.16244954,1789,0.3110763346,662.3372434,574,0.3208496367,19.78691758,2976,0.5174752217,365.9718114,1268,0.4260752688,10.97242597,2772,0.4820031299,240.758825,1207,0.4354256854,15.57492836
56,2020,Memphis,American Athletic,7743,1378,1385.55174,3298,0.4259331009,11465,4182,4830,1301.5,0.1680873047,5277,0.6815187912,555.3628697,2489,0.4716695092,10.8510209,2466,0.3184812088,830.1888707,809,0.3280616383,21.31800675,3832,0.4948986181,503.1491687,1634,0.4264091858,10.6924412,3906,0.5044556373,891.6450717,1659,0.4247311828,16.45538829,7587,1372,1465.347587,3228,0.4254646105,13.8797728,11423,4360,5244,1333,0.1756952682,5174,0.6819559773,641.2099845,2444,0.472361809,11.51061877,2413,0.3180440227,1019.982119,784,0.3249067551,21.38451596,4034,0.5316989587,456.5860392,1686,0.4179474467,11.19029594,3547,0.4675102148,529.4639759,1536,0.4330420073,17.10328959
57,2020,Miami,ACC,8217,1480,1841.506301,3730,0.45393696,12844,5320,6620,1371.5,0.1669100645,5715,0.69550931,927.897427,2884,0.5046369204,11.4313261,2502,0.30449069,913.6088736,846,0.3381294964,20.87658422,4284,0.5213581599,821.2937621,1992,0.4649859944,11.30454752,3928,0.4780333455,1039.449714,1733,0.441191446,16.16654568,8286,1487,1482.822677,3458,0.4173304369,14.07790575,11882,4573,5774,1466.5,0.1769852764,5588,0.6743905383,460.8693395,2556,0.457408733,11.44136247,2698,0.3256094617,894.9522154,902,0.3343217198,21.50864841,4109,0.4958966932,600.6151412,1752,0.4263811146,11.34150123,4171,0.5033791938,558.6960412,1700,0.4075761208,17.01507376
58,2020,Miami (OH),Mid-American,4924,868,1128.904758,2215,0.4498375305,9369,3448,4840,726.5,0.1475426483,3495,0.7097887896,595.2526104,1730,0.4949928469,11.38937035,1429,0.2902112104,533.6521471,485,0.3393981805,21.03365504,3049,0.6192120227,645.4704087,1365,0.4476877665,12.06441964,1874,0.3805848903,485.0405764,849,0.4530416222,15.95869333,4822,867,888.2631076,2124,0.4404811282,13.36385666,7985,3090,3750,786.5,0.1631065948,3355,0.6957693903,441.9958895,1666,0.4965722802,11.17176072,1467,0.3042306097,435.6612499,458,0.3122017723,20.94544894,2594,0.5379510577,456.3105681,1168,0.4502698535,11.27840778,2226,0.4616341767,187.5120116,954,0.4285714286,16.08698705
59,2020,Michigan,Big Ten,6055,1081,1021.669783,2601,0.4295623452,9098,3395,3739,1001.5,0.1654004955,4187,0.6914946325,457.6090158,2002,0.4781466444,12.06586069,1868,0.3085053675,564.0607672,599,0.3206638116,21.94778723,3175,0.524360033,338.7994903,1352,0.4258267717,11.5617395,2875,0.4748142031,697.9619629,1244,0.4326956522,17.4977132,5910,1079,939.2046511,2483,0.4201353638,14.49598835,8139,3107,3953,1037,0.175465313,4014,0.6791878173,375.5715465,1884,0.4693572496,12.01259127,1896,0.3208121827,654.746926,599,0.31592827,22.40105736,2938,0.4971235195,291.0720225,1227,0.4176310415,11.7996813,2969,0.5023688663,392.8011708,1253,0.4220276187,17.1686578
60,2020,Michigan State,Big Ten,6337,1116,1109.783694,2697,0.4255957077,8874,3407,4098,1069,0.16869181,4314,0.6807637683,457.4575272,2049,0.4749652295,11.04040744,2023,0.3192362317,652.3261668,648,0.3203163618,21.00027094,3140,0.4955026038,357.4376282,1331,0.4238853503,10.72673949,3194,0.5040239861,759.0255229,1363,0.4267376331,15.86734766,6441,1128,1065.012097,2717,0.4218289086,13.3179561,9294,3616,4215,1117,0.1734202764,4381,0.680173886,455.8390125,2065,0.4713535722,10.98146238,2060,0.319826114,667.0290277,652,0.3165048544,20.71669156,3290,0.51079025,401.7158497,1403,0.426443769,10.80400079,3149,0.4888992392,278.7403265,1312,0.4166402032,16.05254878
61,2020,Middle Tennessee,Conference USA,5574,981,1019.85388,2400,0.4305705059,9595,3760,4985,930.5,0.1669357732,3848,0.6903480445,543.9544847,1851,0.481029106,9.539327367,1726,0.3096519555,475.8993952,549,0.3180764774,16.59119708,3086,0.5536419089,592.8495582,1386,0.449125081,9.610266555,2486,0.4459992824,430.6630935,1012,0.407079646,13.30218437,5593,987,993.487479,2406,0.4301805829,10.69554024,8910,3286,3975,947,0.1693187913,3820,0.6829966029,410.0126929,1819,0.4761780105,8.755019155,1773,0.3170033971,551.5174467,587,0.3310772702,16.83363664,2949,0.5272662256,443.5863226,1309,0.4438792811,8.805462655,2643,0.4725549794,177.4938805,1096,0.4146802876,12.96860506
62,2020,Minnesota,Big Ten,5470,1001,898.4094882,2335,0.4268738574,8275,3198,4138,888,0.1623400366,3751,0.6857404022,430.7520267,1817,0.4844041589,12.00897667,1719,0.3142595978,467.6574615,518,0.3013379872,23.53733988,2906,0.531261426,372.5925487,1268,0.4363386098,11.76010739,2562,0.4683729433,530.8250092,1065,0.4156908665,17.97534104,5550,998,892.7071685,2335,0.4207207207,14.71566784,8115,3115,3761,984,0.1772972973,3773,0.6798198198,353.0466902,1754,0.4648820567,12.23119057,1777,0.3201801802,578.9019766,581,0.3269555431,21.67996149,2791,0.5028828829,324.1613204,1172,0.4199211752,11.83269174,2756,0.4965765766,408.8740874,1160,0.4208998549,17.67114247
63,2020,Mississippi State,SEC,8084,1395,1716.025746,3686,0.4559623949,12052,4477,4350,1237.5,0.1530801583,5684,0.7031172687,769.1011434,2838,0.4992962702,10.60578626,2400,0.2968827313,946.9246021,848,0.3533333333,20.09324502,4081,0.5048243444,556.168423,1869,0.4579759863,9.868545218,3999,0.4946808511,1169.150903,1813,0.4533633408,15.72455419,8172,1394,1693.051049,3697,0.4523984337,13.08308925,12079,4488,5010,1315,0.1609153206,5728,0.7009300049,715.855512,2839,0.4956354749,10.69221284,2444,0.2990699951,1062.918186,858,0.3510638298,21.06676037,3991,0.4883749388,634.517799,1815,0.4547732398,10.61647476,4179,0.5113803231,543.1995573,1880,0.4498683896,15.42654259
64,2020,Missouri,SEC,7341,1272,1555.984703,3331,0.4537528947,11575,4165,4793,1174,0.1599237161,5180,0.7056259365,801.4889403,2616,0.505019305,10.77073656,2161,0.2943740635,754.4957626,715,0.3308653401,20.73722685,3795,0.5169595423,612.6477995,1764,0.4648221344,10.1458893,3543,0.482631794,950.3617442,1564,0.4414338132,15.95295734,7448,1274,1679.120442,3471,0.4660311493,12.98304425,11478,4230,4853,1127,0.1513157895,5278,0.7086466165,848.2499012,2714,0.514209928,10.64947445,2170,0.2913533835,1090.639486,757,0.3488479263,20.99213498,3735,0.5014769066,594.9522081,1756,0.4701472557,10.05025352,3710,0.4981203008,634.3639144,1712,0.4614555256,16.05560867
65,2020,Navy,American Athletic,7291,1257,1601.912894,3255,0.4464408174,11726,4377,5142,1138,0.1560828419,5043,0.6916746674,721.6581711,2469,0.48958953,10.93974508,2248,0.3083253326,880.2547232,786,0.3496441281,20.87883133,3821,0.5240707722,585.1888683,1709,0.4472651138,10.67062166,3468,0.475654917,1020.323511,1544,0.4452133795,16.39929604,6977,1262,1122.744997,2896,0.4150781138,13.46950287,10119,3805,4027,1233.5,0.1767951842,4680,0.6707754049,414.6963723,2164,0.4623931624,10.95601523,2297,0.3292245951,763.3436422,732,0.3186765346,21.00017832,3561,0.5103912857,369.7037297,1457,0.4091547318,10.94808338,3413,0.4891787301,377.4674813,1436,0.4207442133,16.35247959
66,2020,NC State,ACC,7932,1432,1540.260076,3400,0.4286434695,10517,4325,5309,1475,0.1859556228,5372,0.6772566818,635.6408373,2585,0.4811988086,11.02345901,2560,0.3227433182,904.619239,815,0.318359375,21.96915112,3624,0.4568835098,610.1897008,1591,0.43901766,11.15529755,4307,0.5429904186,931.8374856,1808,0.4197817506,15.86871422,7959,1428,1531.52582,3488,0.4382460108,13.39182597,11907,4886,6074,1335,0.16773464,5480,0.6885287096,675.5623966,2688,0.4905109489,11.00043911,2479,0.3114712904,907.0084592,800,0.3227107705,21.3354575,4154,0.5219248649,630.8956649,1850,0.4453538758,11.13798022,3802,0.4776982033,473.209762,1635,0.4300368227,15.97234801
67,2020,Nebraska,Big Ten,5750,1053,1217.662166,2551,0.4436521739,8957,3463,4577,906,0.1575652174,4003,0.696173913,610.4675334,1973,0.4928803397,11.27876614,1747,0.303826087,607.1946326,578,0.3308528907,20.48204444,3063,0.5326956522,448.2019623,1347,0.4397649363,10.6652009,2685,0.4669565217,779.0302286,1202,0.4476722533,16.38536214,5771,1055,863.7504262,2429,0.4208975914,12.69807153,7952,2913,3359,945,0.1637497834,3932,0.6813377231,440.6574054,1881,0.4783825025,10.73514563,1839,0.3186622769,586.5919155,548,0.297988037,19.34298322,2815,0.4877837463,288.3999231,1187,0.421669627,10.16159679,2953,0.5116964131,289.1641596,1239,0.4195733153,15.31553304
68,2020,Nevada,Mountain West,4561,830,765.1207155,1889,0.4141635606,6673,2500,3224,764.5,0.1676167507,3082,0.6757290068,296.0155009,1438,0.4665801428,10.00720106,1479,0.3242709932,469.1052145,451,0.3049357674,19.63972257,2377,0.5211576409,298.1911139,1001,0.4211190576,10.08811288,2184,0.4788423591,466.9296015,888,0.4065934066,14.87043956,4655,836,824.4777389,1918,0.4120300752,12.42163307,6919,2633,3470,774.5,0.1663802363,3132,0.6728249194,325.3179633,1443,0.4607279693,10.16058355,1523,0.3271750806,443.1776509,475,0.3118844386,19.40752119,2434,0.5228786251,381.3000881,1011,0.4153656532,10.86801496,2221,0.4771213749,172.6666776,907,0.408374606,14.34326713
69,2020,New Mexico,Mountain West,4541,799,795.633829,1914,0.4214930632,7320,2679,3266,727.5,0.1602070029,3071,0.6762827571,334.6871657,1461,0.475740801,9.953744048,1470,0.3237172429,460.9466633,453,0.3081632653,19.38154512,2495,0.5494384497,365.3799466,1091,0.4372745491,10.12390897,2046,0.4505615503,430.2538824,823,0.4022482893,14.95584258,4445,801,761.4841025,1826,0.4107986502,12.44007306,6489,2467,3030,743,0.1671541057,2990,0.6726659168,278.9377062,1376,0.4602006689,10.12913256,1455,0.3273340832,473.2480262,450,0.3092783505,19.42782084,2289,0.5149606299,292.660168,949,0.4145915247,10.38626086,2154,0.4845894263,200.3392212,875,0.4062209842,14.80172701
70,2020,North Carolina,ACC,8235,1471,1587.315917,3553,0.4314511233,12337,4977,6149,1451,0.17619915,5597,0.6796599879,666.6361736,2683,0.479363945,11.32469507,2638,0.3203400121,920.6797429,870,0.3297952995,21.07960009,4267,0.5181542198,698.7846952,1889,0.4426997891,11.32978266,3964,0.4813600486,901.1450484,1660,0.4187689203,16.43588071,8165,1482,1589.010997,3502,0.4289038579,14.08431231,11342,4786,6226,1503.5,0.1841396203,5506,0.6743417024,621.9484491,2618,0.4754812931,11.62488595,2659,0.3256582976,999.0978147,884,0.3324558105,21.27107117,4011,0.4912431108,602.3354453,1744,0.4348042882,11.43043782,4150,0.5082669933,514.2296268,1754,0.4226506024,16.78329289
71,2020,Northern Illinois,Mid-American,4791,867,1153.613136,2180,0.4550198288,8225,3216,3985,774,0.1615529117,3342,0.6975579211,555.8776046,1696,0.5074805506,11.16043098,1449,0.3024420789,597.7355317,484,0.3340234645,22.62450113,2672,0.5577123774,519.5925665,1236,0.4625748503,11.15545635,2117,0.4418701732,637.536579,942,0.4449692962,16.8732673,4928,873,986.903006,2174,0.4411525974,13.56194925,7959,2994,3444,800.5,0.1624391234,3445,0.6990665584,461.3969844,1681,0.4879535559,11.37620609,1483,0.3009334416,586.2015189,493,0.3324342549,20.66207748,2616,0.5308441558,402.490352,1171,0.4476299694,11.02438765,2311,0.4689529221,253.1570749,1002,0.4335785374,16.58159535
72,2020,North Texas,Conference USA,6796,1189,1312.157731,2920,0.4296645085,10815,3940,4833,1073.5,0.157960565,4689,0.6899646851,565.0715552,2215,0.472382171,11.21019329,2107,0.3100353149,747.0861762,705,0.3345989559,21.12367549,3617,0.5322248381,543.0333181,1570,0.4340613768,11.03190763,3177,0.4674808711,772.783185,1348,0.4242996538,16.65003491,6556,1185,1196.191965,2783,0.4244966443,13.3288467,10196,3718,4478,1081,0.1648871263,4438,0.6769371568,531.0684113,2093,0.4716088328,11.14664264,2118,0.3230628432,715.6792952,690,0.3257790368,19.93986348,3460,0.5277608298,482.1289606,1509,0.4361271676,10.75642606,3095,0.4720866382,278.3433899,1273,0.4113085622,16.38310825
73,2020,Northwestern,Big Ten,5409,992,773.684141,2256,0.41708264,7775,3001,3797,936.5,0.1731373637,3680,0.6803475689,330.858945,1730,0.4701086957,11.14982546,1729,0.3196524311,442.825196,526,0.3042220937,19.98439235,2782,0.5143279719,325.0596457,1188,0.427030913,10.85856286,2625,0.485302274,456.9192308,1066,0.4060952381,15.84714697,5551,994,1081.064403,2418,0.4355971897,12.94446512,8570,3164,4114,846,0.1524049721,3856,0.6946496127,508.829033,1857,0.4815871369,10.84518982,1695,0.3053503873,690.4113502,561,0.3309734513,19.81745322,2971,0.5352188795,403.8042471,1295,0.435880175,10.34969217,2576,0.4640605296,335.4098809,1119,0.4343944099,15.98983306
74,2020,Notre Dame,FBS Independents,7102,1274,1607.951358,3215,0.4526893833,11375,4604,5778,1164,0.1638974937,4963,0.6988172346,834.9962699,2497,0.503123111,12.41902361,2139,0.3011827654,772.9550884,718,0.3356708742,22.98261747,3755,0.528724303,718.2003342,1732,0.4612516644,11.87479341,3344,0.4708532808,895.3130668,1480,0.4425837321,18.18051188,7082,1265,1375.736123,3052,0.4309517086,14.75847237,10584,4037,4957,1145.5,0.1617480938,4849,0.6846935894,557.4488825,2309,0.4761806558,12.16390567,2233,0.3153064106,888.1734702,743,0.3327362293,22.82900833,3627,0.5121434623,493.0094707,1583,0.4364488558,11.73002264,3452,0.4874329286,451.9677293,1466,0.4246813441,18.00033349
