"","season","team","conference","X2020.Off.Success.Rate.Rank","X2020.Off.Finishing.Drives","X2020.Off.Havoc","X2020.Def.Success.Rate.Rank","X2020.Def.Finishing.Drives","X2020.Def.Havoc","DK.Opener","TAN","SP.","off_plays","off_drives","off_total_ppa","off_epa_per_play","successful_plays","off_success_rate","off_line_yds_total","off_second_lvl_yds_total","off_open_field_yds_total","off_havoc_plays","off_havoc_total","off_standard_downs","off_standard_downs_rate","off_standard_down_ppa_total","off_standard_down_epa_play","off_standard_down_success","off_standard_downs_success_rate","off_standard_downs_explosiveness","off_passing_downs","off_passing_downs_rate","off_passing_down_ppa_play","off_passing_down_ppa","off_passing_down_successes","off_passing_downs_success_rate","off_passing_downs_explosiveness","off_rushing_plays","off_rushing_plays_rate","off_rushing_plays_ppa_play","off_rushing_plays_total_ppa","successful_rushes","off_rushing_plays_success_rate","off_rushing_plays_explosiveness","off_passing_plays","off_passing_plays_rate","off_passing_plays_ppa_play","off_passing_plays_total_ppa","successful_passes","off_passing_plays_success_rate","off_passing_plays_explosiveness","def_plays","def_drives","def_ppa_per_play","def_total_ppa","def_successful_def_downs","def_success_rate","def_explosiveness","def_line_yds_total","def_second_lvl_yds_total","def_open_field_yds_total","def_havoc_plays","def_havoc_total","def_standard_downs","def_standard_downs_rate","def_standard_down_ppa_per_play","def_standard_down_ppa_total","def_standard_down_successful_plays","def_standard_downs_success_rate","def_standard_downs_explosiveness","def_passing_downs","def_passing_downs_rate","def_passing_downs_ppa_per_play","def_passing_downs_total_ppa","def_passing_down_successes","def_passing_downs_success_rate","def_passing_downs_explosiveness","Def_rushing_plays","def_rushing_plays_rate","def_rushing_plays_ppa_per_play","def_rushing_plays_total_ppa","def_successful_rushes","def_rushing_plays_success_rate","def_rushing_plays_explosiveness","def_passing_plays","def_passing_plays_rate","def_passing_plays_ppa_per_play","def_passing_plays_ppa","def_passing_successes","def_passing_plays_success_rate","def_passing_plays_explosiveness","logo","color","alt_color","Conf","Div","Net.RP","X2021.Off.Adjust","X2021.Def.Adj","RP.Offense","RP.Defense","O.Pass","O.Recv","OL.Starts","OL.Played","O.Rush","D.Tackles","D.PD","D.INT","D.Sacks","D.TFL"
"90",2020,"South Alabama","Sun Belt",651,752,408,828,789,542,62,749.2,-33.2,7806,1393,1528.800632,0.1958494277,3444,0.4411990776,12808,4811,5764,1233.5,0.1580194722,5418,0.6940814758,829.1548659,0.1530370738,2655,0.4900332226,11.14389162,2388,0.3059185242,0.2929839893,699.6457665,789,0.3304020101,19.38759555,4158,0.5326671791,0.1650714081,686.366915,1855,0.4461279461,10.69950703,3644,0.4668203946,0.233217203,849.8434876,1585,0.4349615807,15.64608048,8128,1384,0.1951079824,1585.837681,3581,0.4405757874,13.39139597,13195,4884,5324,1283.5,0.1579109252,5642,0.6941437008,0.1310310554,739.2772147,2746,0.4867068415,11.27751286,2486,0.3058562992,0.3495849064,869.0680774,835,0.3358809332,20.15289795,4413,0.5429379921,0.1644913903,725.9005052,1967,0.4457285293,11.28744701,3710,0.4564468504,0.09685550164,359.3339111,1609,0.4336927224,16.22907391,"http://a.espncdn.com/i/teamlogos/ncaa/500/6.png","#003E7E","","SUN","W",8,4.5,3.5,"74%","80%","77.23%","75.76%","55.37%","72.86%","96.60%","83.88%","93.15%","71.43%","68.00%","51.92%"
"91",2020,"South Carolina","SEC",549,777,467,843,762,776,81,913.4,108.3,7836,1349,1590.392378,0.2029597215,3552,0.4532924962,11527,4255,4491,1241.5,0.1584354262,5516,0.7039305768,811.9071242,0.1471912843,2767,0.5016316171,10.61196892,2320,0.2960694232,0.3355539887,778.4852538,785,0.338362069,19.83631414,3826,0.488259316,0.1444283139,552.5827288,1754,0.4584422373,10.01398483,4008,0.5114854518,0.2601034324,1042.494557,1796,0.4481037924,15.29672484,7717,1346,0.1916538572,1478.992816,3446,0.4465465855,12.92849453,11180,4120,4400,1275,0.1652196449,5373,0.6962550214,0.1334864944,717.2229344,2675,0.4978596687,10.9009367,2344,0.3037449786,0.4352096608,1020.131445,771,0.3289249147,19.96893697,3816,0.4944926785,0.1219148735,465.2271571,1682,0.4407756813,10.24579139,3898,0.5051185694,0.1505255382,586.7485477,1761,0.4517701385,15.53461459,"http://a.espncdn.com/i/teamlogos/ncaa/500/2579.png","#670010","#000000","SEC","E",-4.5,0,-4.5,"53%","41%","22.81%","60.02%","68.29%","76.17%","85.93%","54.88%","21.74%","12.50%","71.43%","46.81%"
"92",2020,"Southern Mississippi","Conference USA",561,490,534,545,742,541,73.5,868.1,54.3,7118,1242,1416.631356,0.1990209829,3087,0.4336892386,10647,3690,4269,1124.5,0.1579797696,4922,0.6914863726,555.4299643,0.1128463966,2345,0.4764323446,10.88158063,2196,0.3085136274,0.3921682112,861.2013918,742,0.3378870674,21.81886043,3618,0.5082888452,0.1216556428,440.1501157,1551,0.4286898839,10.68868339,3499,0.4915706659,0.2795554843,978.1646396,1535,0.4386967705,16.66811168,7030,1246,0.1876949308,1319.495363,3036,0.4318634424,13.36370605,10994,4016,5517,1122,0.159601707,4854,0.6904694168,0.1334065782,647.5555306,2316,0.4771322621,11.31181037,2176,0.3095305832,0.3466513449,754.3133266,720,0.3308823529,19.88250906,3709,0.5275960171,0.1532708887,568.4817263,1619,0.4365057967,11.17075776,3319,0.4721194879,0.1024551364,340.0485978,1415,0.4263332329,15.93400561,"http://a.espncdn.com/i/teamlogos/ncaa/500/2572.png","#FFAA3C","#ffc423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2020,"South Florida","American Athletic",844,700,654,680,750,782,64,753.3,-75,7906,1403,1898.169547,0.2400922776,3613,0.4569946876,11882,4604,5394,1283,0.1622818113,5495,0.6950417405,904.40516,0.1645869263,2739,0.4984531392,11.1919032,2411,0.3049582595,0.4121793391,993.7643867,874,0.3625051846,20.99968911,3939,0.498229193,0.1603263064,631.5253211,1766,0.4483371414,10.91934027,3963,0.5012648621,0.3216050393,1274.520771,1843,0.4650517285,16.1968537,7882,1398,0.1710295848,1348.055187,3285,0.4167723928,13.71590147,11589,4323,4770,1395.5,0.1770489723,5314,0.6741943669,0.100097851,531.9199803,2472,0.4651863003,11.28980722,2568,0.3258056331,0.3660276543,939.9590163,813,0.316588785,21.13353512,4064,0.5156051764,0.101805644,413.7381371,1688,0.4153543307,10.83200887,3815,0.4840142096,0.08091752651,308.7003636,1594,0.4178243775,17.00413679,"http://a.espncdn.com/i/teamlogos/ncaa/500/58.png","#004A36","#231f20","AAC","E",1.5,-0.5,2,"52%","72%","7.64%","69.37%","81.08%","72.51%","68.26%","75.12%","55.56%","90.00%","100.00%","80.85%"
"94",2020,"Stanford","Pac-12",597,614,800,1027,822,784,85,1010,138.5,5268,928,1059.746531,0.2011667675,2335,0.4432422172,8001,3243,4238,857,0.1626803341,3658,0.6943811693,528.7557604,0.1445477748,1817,0.4967195189,12.13628272,1610,0.3056188307,0.3298079323,530.990771,518,0.3217391304,21.6375559,2755,0.5229688686,0.1502943987,414.0610684,1244,0.4515426497,11.88115148,2511,0.4766514806,0.2587307635,649.672947,1089,0.4336917563,17.05847779,5319,943,0.2095195621,1114.434551,2399,0.4510246287,14.06452171,7529,3035,3841,884.5,0.1662906561,3674,0.6907313405,0.1565460954,575.1503547,1865,0.5076211214,12.04169412,1645,0.3092686595,0.4274047434,703.080803,534,0.3246200608,21.55285629,2557,0.4807294604,0.1641383136,419.7016679,1167,0.456394212,12.08489432,2760,0.518894529,0.09686871161,267.3576441,1230,0.4456521739,16.13466942,"http://a.espncdn.com/i/teamlogos/ncaa/500/24.png","#A80532","#ffffff","P12","N",-6,-4,-2,"43%","55%","12.53%","54.23%","53.66%","51.26%","94.78%","55.94%","61.54%","50.00%","22.22%","50.00%"
"95",2020,"Syracuse","ACC",649,644,750,702,661,577,72.5,901.4,69.6,7575,1346,1661.482944,0.2193376824,3335,0.4402640264,11102,4663,5852,1310.5,0.1730033003,5170,0.6825082508,752.5902819,0.1455687199,2543,0.4918762089,11.47753671,2405,0.3174917492,0.377917947,908.8926626,792,0.3293139293,21.80195453,3850,0.5082508251,0.1722274692,663.0757563,1738,0.4514285714,11.4858903,3720,0.4910891089,0.272274139,1012.859797,1592,0.4279569892,16.68148461,7421,1344,0.1838625525,1364.444002,3170,0.4271661501,13.67930511,10702,4555,5394,1338,0.1802991511,4993,0.6728203746,0.1070320893,534.411222,2386,0.4778690166,11.31059646,2428,0.3271796254,0.3599914184,874.0591639,784,0.3228995058,20.80454202,3797,0.511656111,0.1301539189,494.1944301,1643,0.4327100342,11.17457255,3622,0.4880743835,0.132321066,479.2669009,1525,0.4210381005,16.41930462,"http://a.espncdn.com/i/teamlogos/ncaa/500/183.png","#F37321","#0d1d37","ACC","A",3,3,0,"68%","63%","46.07%","75.75%","87.50%","72.03%","86.36%","74.38%","38.89%","69.23%","80.77%","77.63%"
"96",2020,"TCU","Big 12",801,690,798,604,724,507,70.5,909.7,98.2,7508,1395,1335.749733,0.1779101935,3163,0.4212839638,10181,4019,5319,1319,0.1756792754,5087,0.6775439531,560.1294382,0.1101099741,2402,0.4721839984,10.97205164,2421,0.3224560469,0.320371869,775.6202949,761,0.3143329203,20.97578909,3711,0.4942727757,0.1178260933,437.2526322,1555,0.4190245217,11.29633299,3793,0.5051944592,0.2388820719,906.0796989,1604,0.4228842605,15.61508624,7375,1375,0.1610851597,1188.003053,3069,0.4161355932,13.15226178,10265,3922,5094,1317,0.1785762712,5019,0.6805423729,0.1067910544,535.9843019,2347,0.4676230325,11.05416807,2356,0.3194576271,0.3282318493,773.314237,722,0.3064516129,20.17128516,3733,0.5061694915,0.1135669257,423.9453335,1534,0.4109295473,11.28590903,3637,0.4931525424,0.1050763558,382.162706,1530,0.4206763816,15.19979336,"http://a.espncdn.com/i/teamlogos/ncaa/500/2628.png","#3C377D","#f1f2f3","B12","",11.5,6.5,5,"86%","89%","100.00%","93.61%","58.78%","59.84%","100.00%","82.29%","97.67%","100.00%","83.33%","84.44%"
"97",2020,"Temple","American Athletic",852,806,870,752,824,822,63,823.9,-5.8,6988,1248,1186.57544,0.169801866,2931,0.4194333143,10161,3761,4484,1249,0.1787349742,4728,0.6765884373,447.7730134,0.09470664412,2211,0.4676395939,11.05393621,2260,0.3234115627,0.3269037285,738.8024264,720,0.3185840708,21.04603664,3565,0.5101602748,0.107988148,384.9777477,1474,0.4134642356,11.27332854,3419,0.4892673154,0.2365570078,808.7884097,1453,0.4249780638,16.13061365,6978,1240,0.1995312391,1392.328986,3042,0.4359415305,13.59490147,10962,4328,5204,1150.5,0.1648753224,4809,0.6891659501,0.1314448713,632.1183861,2337,0.4859638178,11.18325963,2169,0.3108340499,0.3940383564,854.669195,705,0.3250345781,21.69890492,3719,0.5329607337,0.146078945,543.2675964,1619,0.4353320785,11.38735352,3256,0.4666093437,0.1647629631,536.4682077,1420,0.4361179361,16.23580291,"http://a.espncdn.com/i/teamlogos/ncaa/500/218.png","#A80532","#a7a9ac","AAC","E",1,2,-1,"59%","59%","38.32%","74.92%","63.46%","59.79%","65.66%","62.72%","52.94%","66.67%","38.46%","68.09%"
"98",2020,"Tennessee","SEC",650,747,639,928,846,761,71.5,848.4,55.3,7606,1306,1614.02795,0.2122045687,3438,0.4520115698,11169,4161,4536,1273.5,0.167433605,5321,0.6995792795,743.432558,0.1397166995,2667,0.5012215749,10.73719014,2285,0.3004207205,0.3810045478,870.5953917,771,0.3374179431,20.78691952,3851,0.5063108073,0.1417511095,545.8835228,1749,0.4541677486,10.24883706,3752,0.4932947673,0.2877218082,1079.532224,1686,0.4493603412,16.05022279,7596,1305,0.2225769266,1690.694335,3463,0.455897841,13.30029002,11414,4250,4675,1227,0.1615323855,5324,0.700895208,0.1553302753,826.9783856,2671,0.5016904583,11.16552059,2272,0.299104792,0.4527065397,1028.549258,792,0.3485915493,20.57495647,3762,0.4952606635,0.176630784,664.4850096,1757,0.4670388091,10.56023651,3833,0.5046076883,0.1764712066,676.4141351,1705,0.4448212888,16.29895266,"http://a.espncdn.com/i/teamlogos/ncaa/500/2633.png","#EE9627","#ffffff","SEC","E",0,2,-2,"59%","55%","57.86%","73.84%","50.30%","59.32%","12.57%","53.43%","51.72%","66.67%","30.43%","71.43%"
"99",2020,"Texas","Big 12",846,877,925,577,665,551,78.5,985.4,99.7,8185,1517,1437.985599,0.1756854733,3476,0.4246792914,11852,4551,5904,1429,0.1745876604,5592,0.6832009774,694.9713983,0.1242795777,2678,0.4788984263,12.03257484,2593,0.3167990226,0.2865461631,743.0142009,798,0.307751639,22.44025019,4227,0.5164324985,0.1241196584,524.6537961,1786,0.4225218831,12.0035152,3950,0.4825901038,0.2351916162,929.006884,1682,0.4258227848,17.26926628,8153,1513,0.1479678266,1206.381691,3354,0.4113823133,14.32657892,11835,4393,5357,1406,0.1724518582,5553,0.681098982,0.09495847019,527.304385,2577,0.4640734738,12.00630518,2600,0.318901018,0.272383372,708.1967671,777,0.2988461538,21.79053056,4169,0.511345517,0.1196940673,499.0045665,1733,0.4156872152,12.20825597,3981,0.4882865203,0.1026199578,408.5300521,1618,0.4064305451,16.64758465,"http://a.espncdn.com/i/teamlogos/ncaa/500/251.png","#EE7524","#f0f0f0","B12","",-3,-4,1,"43%","68%","8.39%","68.44%","41.32%","60.87%","55.62%","72.42%","68.75%","70.00%","56.25%","61.46%"
"100",2020,"Texas A&M","SEC",546,686,468,886,794,649,70,876.2,63.5,7182,1239,1573.254267,0.219055175,3290,0.4580896686,10474,3931,4115,1105.5,0.1539264829,5085,0.7080200501,700.2186798,0.1377027886,2549,0.5012782694,10.61685725,2097,0.2919799499,0.4163259835,873.0355874,741,0.3533619456,21.2925759,3476,0.4839877471,0.1631510387,567.1130104,1613,0.4640391254,10.40993735,3705,0.5158730159,0.2721946532,1008.48119,1676,0.4523616734,15.78341352,7087,1238,0.2211419875,1567.233266,3231,0.4559051785,13.68377217,10814,4070,4795,1146,0.1617045294,4997,0.7050938338,0.1365540212,682.3604441,2490,0.4982989794,11.19025215,2090,0.2949061662,0.4415635193,922.8677554,741,0.3545454545,21.90549121,3506,0.4947086214,0.1844574912,646.707964,1651,0.4709070165,11.28833058,3580,0.5051502752,0.1279348083,458.0066136,1579,0.4410614525,16.28476097,"http://a.espncdn.com/i/teamlogos/ncaa/500/245.png","#5C0025","#ffffff","SEC","W",0,-3,3,"44%","78%","2.52%","98.89%","14.65%","26.18%","85.75%","76.17%","87.50%","87.50%","80.95%","56.41%"
"101",2020,"Texas State","Sun Belt",752,651,632,798,764,584,61.5,769.9,-43,7436,1325,1361.604736,0.1831098354,3172,0.4265734266,11158,4016,4739,1249.5,0.1680338892,5099,0.685718128,592.7673239,0.1162516815,2402,0.4710727594,11.25810782,2337,0.314281872,0.3289847719,768.837412,770,0.3294822422,19.92429591,3851,0.5178859602,0.1294525128,498.5216266,1641,0.4261230849,10.88831043,3581,0.4815761162,0.2430837243,870.4828166,1527,0.4264172019,15.93573881,7568,1326,0.1851583351,1401.27828,3324,0.439217759,13.07655231,11855,4437,5117,1228.5,0.1623282241,5258,0.6947674419,0.1262289407,663.71177,2560,0.4868771396,11.08078605,2310,0.3052325581,0.3539925736,817.7228451,764,0.3307359307,19.87396873,4034,0.5330338266,0.1463593544,590.4136358,1785,0.4424888448,11.04711264,3530,0.4664376321,0.122493949,432.4036401,1535,0.4348441926,15.58029435,"http://a.espncdn.com/i/teamlogos/ncaa/500/326.png","#4e1719","#b4975a","SUN","W",9.5,6.5,3,"86%","77%","99.90%","85.74%","67.69%","69.15%","98.59%","75.26%","91.43%","85.71%","50.00%","55.07%"
"102",2020,"Texas Tech","Big 12",894,772,858,448,605,415,74,900.5,88.8,7314,1372,1209.042444,0.1653052289,3018,0.412633306,10301,4046,5475,1310,0.1791085589,4935,0.674733388,477.8871203,0.09683629592,2289,0.4638297872,11.20716516,2379,0.325266612,0.3073372526,731.1553238,729,0.3064312736,21.02774843,3719,0.5084768936,0.120156155,446.8607405,1533,0.4122075827,11.7166981,3593,0.4912496582,0.213098122,765.6615525,1483,0.4127470081,15.63632488,7179,1368,0.148760126,1067.948944,2885,0.4018665552,13.56380372,9608,3779,5329,1329,0.1851232762,4805,0.6693132748,0.0945756778,454.4361318,2189,0.4555671176,11.33795316,2374,0.3306867252,0.2941738469,698.3687124,696,0.2931760741,20.48658437,3615,0.5035520267,0.1047957814,378.8367496,1429,0.3952973721,11.62958686,3559,0.4957514974,0.09788354229,348.367527,1451,0.4076987918,15.62873275,"http://a.espncdn.com/i/teamlogos/ncaa/500/2641.png","#C80025","#231f20","B12","",8.5,4.5,4,"74%","81%","62.09%","63.63%","100.00%","83.80%","99.48%","86.26%","82.22%","20.00%","83.33%","86.42%"
"103",2020,"Toledo","Mid-American",785,815,693,870,764,684,56.5,714.3,-92.9,4385,794,732.0905807,0.1669533821,1877,0.428050171,6994,2654,3189,730,0.1664766249,3023,0.689395667,321.9868234,0.1065123465,1451,0.4799867681,11.18743361,1362,0.310604333,0.3011040802,410.1037573,426,0.3127753304,20.68472106,2372,0.5409350057,0.1317164583,312.4314392,1026,0.4325463744,11.31949711,2011,0.458608894,0.2103700815,423.054234,849,0.4221780209,15.9957796,4425,790,0.2258568364,999.4165012,1993,0.4503954802,13.76915223,6968,2849,3581,752,0.1699435028,3048,0.6888135593,0.1405867976,428.5085591,1527,0.500984252,11.24269561,1377,0.3111864407,0.4318495226,594.6567926,466,0.3384168482,21.72799198,2355,0.5322033898,0.1761603783,414.8576909,1066,0.4526539278,11.32851094,2067,0.4671186441,0.1518152245,313.802069,924,0.4470246734,16.82974401,"http://a.espncdn.com/i/teamlogos/ncaa/500/2649.png","#00488F","#ffd51d","MAC","W",12,7,5,"95%","87%","43.43%","58.83%","94.17%","82.94%","82.42%","76.73%","64.00%","100.00%","86.96%","86.54%"
"104",2020,"Troy","Sun Belt",648,622,583,811,688,479,67,776.1,-25.2,8144,1438,1684.725089,0.2068670296,3593,0.4411836935,13813,5366,6996,1359,0.1668713163,5645,0.6931483301,827.5373827,0.1465965248,2761,0.489105403,11.2931635,2499,0.3068516699,0.3430122876,857.1877067,832,0.3329331733,20.25112733,4560,0.5599214145,0.1892285338,862.882114,2062,0.4521929825,11.43880196,3580,0.4395874263,0.2317263624,829.5803773,1527,0.4265363128,15.98045374,8273,1441,0.1955044649,1617.408438,3662,0.442644748,13.19767572,13466,4952,5463,1306.5,0.1579233652,5714,0.690680527,0.1318840623,753.5855319,2805,0.490899545,11.03938854,2559,0.309319473,0.3393892311,868.4970423,857,0.3348964439,20.22487507,4404,0.5323340989,0.1713680462,754.7048754,2012,0.4568574024,10.86527867,3866,0.4673032757,0.06497463074,251.1919224,1647,0.4260217279,16.20699854,"http://a.espncdn.com/i/teamlogos/ncaa/500/2653.png","#AE0210","#88898c","SUN","E",12,7,5,"89%","92%","100.00%","88.00%","74.47%","76.65%","98.81%","92.87%","88.89%","100.00%","95.24%","93.75%"
"105",2020,"Tulane","American Athletic",578,644,646,567,788,495,82,890.5,70.6,7539,1343,1719.151165,0.2280343766,3385,0.4489985409,11235,4370,5224,1296,0.1719060883,5218,0.6921342353,753.4696325,0.1443981664,2569,0.4923342277,11.01516923,2321,0.3078657647,0.4160627026,965.6815327,816,0.351572598,21.92103134,3817,0.5063005704,0.1450302986,553.5806499,1690,0.4427560912,10.88847646,3720,0.4934341425,0.3142930108,1169.17,1693,0.4551075269,16.51468852,7399,1330,0.1743685893,1290.153192,3101,0.4191106906,13.63727749,10571,4101,4796,1309,0.1769157994,4997,0.6753615353,0.1206782441,603.029186,2358,0.4718831299,11.47838453,2402,0.3246384647,0.3221744207,773.8629585,743,0.309325562,20.51685115,3689,0.4985808893,0.140929715,519.8897186,1541,0.4177283817,11.6375935,3708,0.5011488039,0.05698430109,211.2977884,1558,0.4201725998,15.72316615,"http://a.espncdn.com/i/teamlogos/ncaa/500/2655.png","#005837","#3baf29","AAC","W",3.5,4,-0.5,"72%","62%","85.19%","83.29%","48.09%","52.36%","54.26%","64.94%","52.50%","77.78%","83.33%","57.50%"
"106",2020,"Tulsa","American Athletic",749,630,774,560,731,677,68.5,837.1,26.5,7562,1360,1521.63903,0.2012217707,3244,0.4289870405,11622,4468,5677,1274,0.1684739487,5109,0.6756149167,691.5271135,0.1353546905,2430,0.475631239,11.65091461,2453,0.3243850833,0.3384068148,830.1119168,814,0.331838565,21.01276296,3980,0.5263157895,0.1396668029,555.8738755,1659,0.4168341709,11.27242165,3578,0.4731552499,0.2723182915,974.3548469,1581,0.4418669648,17.03779347,7512,1355,0.1884292738,1415.480705,3132,0.4169329073,14.16535303,10779,4031,5011,1314,0.1749201278,5065,0.6742545261,0.1183500639,599.4430735,2354,0.4647581441,11.66062696,2447,0.3257454739,0.4071157828,996.2123204,778,0.3179403351,21.92880442,3890,0.5178381257,0.1084690079,421.9444407,1599,0.4110539846,11.28126501,3618,0.481629393,0.1466340386,530.5219515,1529,0.4226091763,17.34441776,"http://a.espncdn.com/i/teamlogos/ncaa/500/202.png","#004371","#ee3b33","AAC","W",8.5,3.5,5,"70%","87%","14.42%","99.78%","100.00%","100.00%","68.56%","88.64%","93.75%","33.33%","82.61%","90.00%"
"107",2020,"UAB","Conference USA",774,625,589,591,543,672,69.5,775,-50.5,7241,1265,1439.528448,0.1988024372,3144,0.4341941721,12360,4564,5518,1170.5,0.1616489435,5002,0.6907885651,656.8565983,0.1313187922,2395,0.4788084766,11.27712562,2239,0.3092114349,0.3495631306,782.6718495,749,0.3345243412,21.45303042,3962,0.5471619942,0.1844597807,730.829651,1786,0.4507824331,11.03337972,3276,0.4524236984,0.2180604056,714.3658887,1355,0.4136141636,17.24473002,7011,1271,0.1794963098,1258.448628,2983,0.4254742547,13.22585416,10729,3739,4708,1148,0.1637426901,4759,0.6787904721,0.1263180492,601.1475964,2265,0.4759403236,11.06693404,2252,0.3212095279,0.3564952906,802.8273943,718,0.3188277087,19.96486119,3653,0.5210383683,0.1258082281,459.5774574,1573,0.4306049822,10.46532079,3356,0.4786763657,0.07953872723,266.9319686,1408,0.4195470799,16.32198865,"http://a.espncdn.com/i/teamlogos/ncaa/500/5.png","#003b28","#ffc845","CUS","W",0,-0.5,0.5,"51%","66%","100.00%","30.02%","15.69%","24.87%","50.52%","63.65%","66.67%","87.50%","69.05%","61.43%"
"108",2020,"UCF","American Athletic",730,593,821,516,789,681,58.5,750.3,5.9,6484,1184,1231.83192,0.1899802467,2748,0.4238124614,9923,3913,5051,1158,0.1785934608,4366,0.6733497841,543.4923513,0.1244829023,2061,0.4720568026,10.41102373,2118,0.3266502159,0.3249950748,688.3395685,687,0.3243626062,19.10874805,3445,0.5313078347,0.1452302286,500.3181375,1444,0.4191582003,10.41155324,3036,0.468229488,0.2428224828,737.2090579,1301,0.4285243742,15.23113819,6602,1183,0.1901807908,1255.573581,2754,0.4171463193,12.76644402,10294,3881,4514,1123,0.1700999697,4432,0.6713117237,0.1059080373,469.3844212,2068,0.4666064982,10.18392059,2170,0.3286882763,0.3606907691,782.6989689,686,0.3161290323,20.66282897,3557,0.5387761284,0.1335065877,474.8829325,1489,0.4186111892,10.38927461,3044,0.4610724023,0.1518413442,462.2050517,1264,0.4152431012,15.73975826,"http://a.espncdn.com/i/teamlogos/ncaa/500/2116.png","#000000","#231f20","AAC","E",5,5,0,"78%","64%","100.00%","45.05%","100.00%","96.95%","31.81%","69.88%","52.63%","66.67%","73.08%","69.51%"
"109",2020,"UCLA","Pac-12",631,865,739,888,724,706,81,982.6,110.1,5101,908,1011.357715,0.1982665584,2252,0.4414820623,7046,2605,3378,796,0.1560478338,3515,0.6890805724,400.7269521,0.1140048228,1704,0.4847795164,11.7238134,1586,0.3109194276,0.3850130911,610.6307625,548,0.3455233291,22.85178707,2451,0.4804940208,0.1375393608,337.1089734,1096,0.4471644227,11.63575566,2650,0.5195059792,0.2544334873,674.2487412,1156,0.4362264151,17.15325587,4946,899,0.2090015706,1033.721768,2193,0.4433885968,14.61337765,7591,3068,4326,837.5,0.1693287505,3428,0.6930853215,0.1470337735,504.0317754,1696,0.4947491249,12.36316856,1518,0.3069146785,0.3769614168,572.2274306,497,0.3274044796,22.30674664,2553,0.5161746866,0.1814098582,463.1393679,1175,0.4602428515,12.61529548,2392,0.4836231298,0.1445975615,345.8773671,1017,0.4251672241,17.11176411,"http://a.espncdn.com/i/teamlogos/ncaa/500/26.png","#005C8E","#ffc72c","P12","S",11.5,7,4.5,"92%","84%","100.00%","83.47%","100.00%","100.00%","62.52%","83.11%","91.67%","80.00%","71.74%","75.86%"
"110",2020,"UMass","FBS Independents",378,396,611,532,403,458,63,671,-11.1,5358,901,1262.736248,0.2356730585,2434,0.4542739828,9026,3468,3985,888,0.1657334826,3761,0.7019410228,603.3830195,0.1604315394,1876,0.4988035097,8.144957723,1597,0.2980589772,0.4128698986,659.3532281,558,0.3494051346,15.18682138,3068,0.5726017171,0.1863225833,571.6376856,1414,0.4608865711,7.949969908,2287,0.4268383725,0.3067119199,701.4501609,1017,0.4446873634,12.17781028,4992,918,0.173343975,865.3331234,2166,0.4338942308,9.587098948,7353,2988,3333,878.5,0.1759815705,3398,0.6806891026,0.1085313976,368.7896891,1657,0.4876397881,8.047617115,1594,0.3193108974,0.3339976026,532.3921786,509,0.3193224592,14.76319903,2526,0.5060096154,0.1332652021,336.6279004,1111,0.4398258116,8.013547154,2464,0.4935897436,0.09020068015,222.2544759,1053,0.4273538961,11.27919096,"http://a.espncdn.com/i/teamlogos/ncaa/500/113.png","#880007","","IND","",4,4.5,-0.5,"75%","62%","91.56%","78.82%","50.00%","50.00%","88.55%","59.50%","84.62%","0.00%","43.75%","52.63%"
"111",2020,"UNLV","Mountain West",716,816,551,574,425,666,73.5,825.5,-25.8,5860,1041,1200.9778,0.204945017,2533,0.4322525597,9142,3516,5186,885.5,0.151109215,4083,0.6967576792,585.7969308,0.1434721849,1968,0.4819985305,11.58152423,1777,0.3032423208,0.3461906971,615.1808687,565,0.3179516038,21.44676937,3078,0.5252559727,0.1777097107,546.9904895,1351,0.4389213775,11.98473734,2781,0.4745733788,0.2359111643,656.0689479,1181,0.4246673858,16.14636833,5805,1034,0.1683974902,977.5474308,2432,0.4189491817,13.46754048,8407,3197,3791,980,0.1688199828,3946,0.6797588286,0.09264520358,365.5779733,1840,0.4662949823,11.09903097,1859,0.3202411714,0.3044260396,565.9280075,592,0.31845078,20.97302413,2919,0.5028423773,0.1428442555,416.9623818,1256,0.430284344,11.45645976,2883,0.4966408269,0.09144879774,263.6468839,1173,0.406867846,15.82508738,"http://a.espncdn.com/i/teamlogos/ncaa/500/2439.png","#000000","#c2c4c6","MW","W",2,-3,5,"44%","91%","29.33%","87.98%","6.67%","6.47%","71.54%","87.82%","100.00%","100.00%","92.86%","72.97%"
